,arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type
4395,21.6386836,20,100,type1
4396,21.63895006,20,100,type1
981,21.63915882,20,300,type2
982,21.64013513,20,300,type2
4397,21.64031142,20,100,type1
4398,21.6436485,20,100,type1
4399,21.64960541,20,100,type1
4400,21.65176721,20,100,type1
4401,21.65397402,20,100,type1
983,21.65554365,20,300,type2
4402,21.66592625,20,100,type1
4403,21.66649871,20,100,type1
4404,21.66688337,20,100,type1
4405,21.66883743,20,100,type1
4406,21.67044143,20,100,type1
4407,21.6710107,20,100,type1
4408,21.67168432,20,100,type1
4409,21.67232528,20,100,type1
4410,21.67284424,20,100,type1
4411,21.67599302,20,100,type1
4412,21.67611175,20,100,type1
4413,21.67727674,20,100,type1
4414,21.68056247,20,100,type1
4415,21.68146444,20,100,type1
4416,21.68150901,20,100,type1
4417,21.68221585,20,100,type1
4418,21.68645788,20,100,type1
984,21.6897016,20,300,type2
985,21.69874735,20,300,type2
4419,21.7056423,20,100,type1
4420,21.7123781,20,100,type1
4421,21.71774825,20,100,type1
4422,21.72102157,20,100,type1
4423,21.72309746,20,100,type1
4424,21.72483595,20,100,type1
4425,21.72751988,20,100,type1
986,21.72943347,20,300,type2
4426,21.73422914,20,100,type1
4427,21.74614546,20,100,type1
4428,21.74996007,20,100,type1
4429,21.75899371,20,100,type1
4430,21.76456295,20,100,type1
4431,21.7807256,20,100,type1
4432,21.78835439,20,100,type1
4433,21.79028223,20,100,type1
987,21.79750658,20,300,type2
4434,21.79760551,20,100,type1
4435,21.80055612,20,100,type1
4436,21.80237738,20,100,type1
4437,21.80425453,20,100,type1
4438,21.8072349,20,100,type1
4439,21.81224911,20,100,type1
4440,21.8139312,20,100,type1
4441,21.81469265,20,100,type1
4442,21.81488483,20,100,type1
4443,21.81572286,20,100,type1
4444,21.81778878,20,100,type1
4445,21.82469479,20,100,type1
4446,21.83032262,20,100,type1
4447,21.83843303,20,100,type1
4448,21.85628972,20,100,type1
4449,21.86088854,20,100,type1
988,21.86204159,20,300,type2
4450,21.86283186,20,100,type1
4451,21.87035153,20,100,type1
4452,21.87251653,20,100,type1
4453,21.87926809,20,100,type1
4454,21.88581379,20,100,type1
4455,21.88924062,20,100,type1
4456,21.88934463,20,100,type1
4457,21.89513473,20,100,type1
4458,21.89837843,20,100,type1
4459,21.90300252,20,100,type1
4460,21.90406784,20,100,type1
4461,21.9075637,20,100,type1
4462,21.90896389,20,100,type1
4463,21.91062824,20,100,type1
4464,21.91373916,20,100,type1
4465,21.91670474,20,100,type1
989,21.91680785,20,300,type2
4466,21.9214765,20,100,type1
4467,21.9215233,20,100,type1
4468,21.92598544,20,100,type1
4469,21.93002772,20,100,type1
4470,21.93214614,20,100,type1
4471,21.93303916,20,100,type1
4472,21.93440459,20,100,type1
4473,21.93446287,20,100,type1
4474,21.93666265,20,100,type1
4475,21.93826915,20,100,type1
4476,21.93934818,20,100,type1
4477,21.94100374,20,100,type1
4478,21.94463244,20,100,type1
4479,21.95034779,20,100,type1
4480,21.95224144,20,100,type1
4481,21.95254112,20,100,type1
4482,21.95379272,20,100,type1
4483,21.95436948,20,100,type1
4484,21.95591128,20,100,type1
4485,21.95619267,20,100,type1
4486,21.95825831,20,100,type1
4487,21.95831137,20,100,type1
4488,21.95901945,20,100,type1
4489,21.9601887,20,100,type1
4490,21.961891,20,100,type1
4491,21.96205479,20,100,type1
4492,21.96337309,20,100,type1
4493,21.98439022,20,100,type1
4494,21.98487282,20,100,type1
4495,21.99109616,20,100,type1
4496,21.99124163,20,100,type1
4497,21.9947922,20,100,type1
4498,21.99515379,20,100,type1
4499,21.99962196,20,100,type1
4500,22.00197918,20,100,type1
4501,22.00525019,20,100,type1
4502,22.00730787,20,100,type1
4503,22.0078441,20,100,type1
4504,22.00800875,20,100,type1
4505,22.00972167,20,100,type1
4506,22.01264455,20,100,type1
4507,22.01609266,20,100,type1
4508,22.01864031,20,100,type1
990,22.02278202,20,300,type2
4509,22.02538776,20,100,type1
4510,22.02903731,20,100,type1
4511,22.04326507,20,100,type1
4512,22.04445584,20,100,type1
4513,22.04666268,20,100,type1
4514,22.04709142,20,100,type1
4515,22.05220051,20,100,type1
4516,22.05439135,20,100,type1
4517,22.05440946,20,100,type1
4518,22.05450604,20,100,type1
4519,22.05536103,20,100,type1
4520,22.05652897,20,100,type1
4521,22.05672568,20,100,type1
4522,22.05703695,20,100,type1
4523,22.05784099,20,100,type1
4524,22.05967075,20,100,type1
4525,22.07150094,20,100,type1
4526,22.0715672,20,100,type1
4527,22.07235055,20,100,type1
4528,22.07753326,20,100,type1
4529,22.08502609,20,100,type1
4530,22.08744642,20,100,type1
4531,22.08793072,20,100,type1
4532,22.09154715,20,100,type1
4533,22.09588125,20,100,type1
4534,22.10027006,20,100,type1
4535,22.10377875,20,100,type1
4536,22.10972497,20,100,type1
4537,22.11191514,20,100,type1
4538,22.11723808,20,100,type1
4539,22.11776529,20,100,type1
4540,22.11890896,20,100,type1
4541,22.11976482,20,100,type1
4542,22.11991992,20,100,type1
4543,22.12189662,20,100,type1
4544,22.12854173,20,100,type1
4545,22.12882895,20,100,type1
4546,22.13834072,20,100,type1
4547,22.13910537,20,100,type1
4548,22.14923791,20,100,type1
4549,22.15133641,20,100,type1
991,22.15678187,20,300,type2
4550,22.15728742,20,100,type1
4551,22.15935179,20,100,type1
4552,22.16079871,20,100,type1
4553,22.16197248,20,100,type1
4554,22.16588768,20,100,type1
4555,22.16814195,20,100,type1
4556,22.170353,20,100,type1
992,22.17430391,20,300,type2
4557,22.17452001,20,100,type1
4558,22.17812284,20,100,type1
4559,22.18357445,20,100,type1
4560,22.1850884,20,100,type1
4561,22.19068352,20,100,type1
4562,22.19068353,20,100,type1
4563,22.1928067,20,100,type1
4564,22.20328197,20,100,type1
4565,22.20336727,20,100,type1
4566,22.20596174,20,100,type1
4567,22.20697374,20,100,type1
4568,22.21742971,20,100,type1
4569,22.22019521,20,100,type1
4570,22.22469563,20,100,type1
4571,22.22483021,20,100,type1
4572,22.23217484,20,100,type1
4573,22.23879435,20,100,type1
4574,22.24154916,20,100,type1
4575,22.24293679,20,100,type1
4576,22.24309546,20,100,type1
4577,22.24806733,20,100,type1
4578,22.25495201,20,100,type1
4579,22.25885131,20,100,type1
4580,22.26183158,20,100,type1
4581,22.26798236,20,100,type1
4582,22.26801199,20,100,type1
4583,22.27031813,20,100,type1
4584,22.27269148,20,100,type1
4585,22.28368914,20,100,type1
4586,22.28408501,20,100,type1
4587,22.28735728,20,100,type1
4588,22.28821075,20,100,type1
4589,22.28914828,20,100,type1
993,22.29207734,20,300,type2
4590,22.29702728,20,100,type1
4591,22.2987779,20,100,type1
4592,22.30653325,20,100,type1
4593,22.31872445,20,100,type1
4594,22.32240157,20,100,type1
4595,22.32369987,20,100,type1
4596,22.32970459,20,100,type1
4597,22.33186113,20,100,type1
4598,22.33318256,20,100,type1
4599,22.33495368,20,100,type1
4600,22.33751747,20,100,type1
4601,22.34269099,20,100,type1
4602,22.34272781,20,100,type1
4603,22.34330245,20,100,type1
4604,22.34579289,20,100,type1
4605,22.35144426,20,100,type1
4606,22.3537926,20,100,type1
4607,22.3559793,20,100,type1
4608,22.35794254,20,100,type1
4609,22.35842585,20,100,type1
4610,22.36159317,20,100,type1
4611,22.37360856,20,100,type1
4612,22.37567635,20,100,type1
4613,22.37637033,20,100,type1
4614,22.38512632,20,100,type1
4615,22.38856604,20,100,type1
4616,22.38893308,20,100,type1
4617,22.39168299,20,100,type1
4618,22.40354127,20,100,type1
4619,22.40629944,20,100,type1
4620,22.40697753,20,100,type1
4621,22.41230368,20,100,type1
4622,22.41550873,20,100,type1
4623,22.41552806,20,100,type1
4624,22.42451695,20,100,type1
4625,22.42903481,20,100,type1
4626,22.43178379,20,100,type1
4627,22.4343206,20,100,type1
4628,22.44580632,20,100,type1
4629,22.45344692,20,100,type1
4630,22.45702641,20,100,type1
4631,22.45771255,20,100,type1
4632,22.46160224,20,100,type1
4633,22.46265869,20,100,type1
4634,22.4666824,20,100,type1
4635,22.46862134,20,100,type1
4636,22.47151797,20,100,type1
4637,22.47242682,20,100,type1
4638,22.47292031,20,100,type1
4639,22.47954588,20,100,type1
4640,22.47962723,20,100,type1
4641,22.48809266,20,100,type1
4642,22.48834062,20,100,type1
4643,22.49445256,20,100,type1
4644,22.50040144,20,100,type1
4645,22.50051093,20,100,type1
994,22.50142583,20,300,type2
4646,22.50343534,20,100,type1
4647,22.50478297,20,100,type1
4648,22.50540446,20,100,type1
4649,22.51077453,20,100,type1
4650,22.5120288,20,100,type1
4651,22.51443981,20,100,type1
4652,22.51683868,20,100,type1
4653,22.52378008,20,100,type1
4654,22.52567177,20,100,type1
4655,22.53485804,20,100,type1
4656,22.5416427,20,100,type1
4657,22.54387492,20,100,type1
4658,22.54404377,20,100,type1
4659,22.54683305,20,100,type1
4660,22.55258368,20,100,type1
4661,22.55301565,20,100,type1
4662,22.55999123,20,100,type1
4663,22.56026556,20,100,type1
4664,22.56211186,20,100,type1
995,22.56935259,20,300,type2
4665,22.57221098,20,100,type1
4666,22.57773211,20,100,type1
4667,22.58095731,20,100,type1
4668,22.58479278,20,100,type1
4669,22.59972818,20,100,type1
4670,22.60013462,20,100,type1
4671,22.60556845,20,100,type1
4672,22.60854546,20,100,type1
996,22.60907135,20,300,type2
4673,22.61033205,20,100,type1
4674,22.61419762,20,100,type1
4675,22.61424879,20,100,type1
4676,22.61852537,20,100,type1
4677,22.62089957,20,100,type1
4678,22.6214936,20,100,type1
4679,22.62538978,20,100,type1
4680,22.62599709,20,100,type1
997,22.62656832,20,300,type2
4681,22.62886854,20,100,type1
4682,22.63082982,20,100,type1
998,22.64507818,20,300,type2
4683,22.65088716,20,100,type1
4684,22.65256648,20,100,type1
4685,22.65529744,20,100,type1
4686,22.65780398,20,100,type1
4687,22.66021496,20,100,type1
4688,22.66028057,20,100,type1
4689,22.66367295,20,100,type1
4690,22.66697607,20,100,type1
4691,22.67203297,20,100,type1
4692,22.67344339,20,100,type1
4693,22.67447197,20,100,type1
4694,22.67661813,20,100,type1
4695,22.68450502,20,100,type1
4696,22.68468838,20,100,type1
4697,22.68601957,20,100,type1
4698,22.68691771,20,100,type1
4699,22.69148993,20,100,type1
4700,22.69152437,20,100,type1
4701,22.6921111,20,100,type1
4702,22.69221414,20,100,type1
4703,22.69996902,20,100,type1
4704,22.70103483,20,100,type1
4705,22.70254245,20,100,type1
4706,22.7050406,20,100,type1
4707,22.7051273,20,100,type1
4708,22.70777322,20,100,type1
4709,22.71327641,20,100,type1
4710,22.71442893,20,100,type1
4711,22.71573655,20,100,type1
4712,22.71763713,20,100,type1
4713,22.7212785,20,100,type1
4714,22.72266577,20,100,type1
4715,22.72499786,20,100,type1
4716,22.72537155,20,100,type1
4717,22.72666824,20,100,type1
4718,22.72769932,20,100,type1
4719,22.72852473,20,100,type1
999,22.73302559,20,300,type2
4720,22.73359366,20,100,type1
4721,22.73471388,20,100,type1
4722,22.73509493,20,100,type1
4723,22.73554882,20,100,type1
4724,22.73964035,20,100,type1
1000,22.74000675,20,300,type2
1001,22.74053533,20,300,type2
4725,22.74725715,20,100,type1
4726,22.75466872,20,100,type1
4727,22.75644879,20,100,type1
4728,22.75778264,20,100,type1
4729,22.79504326,20,100,type1
4730,22.8207618,20,100,type1
1002,22.83020245,20,300,type2
4731,22.83747072,20,100,type1
4732,22.86813679,20,100,type1
4733,22.87117651,20,100,type1
4734,22.8798228,20,100,type1
4735,22.90827215,20,100,type1
4736,22.91894953,20,100,type1
4737,22.9255724,20,100,type1
4738,22.93817243,20,100,type1
4739,22.94023969,20,100,type1
1003,22.95554227,20,300,type2
4740,22.96435734,20,100,type1
1004,22.98304784,20,300,type2
4741,22.98587074,20,100,type1
1005,23.00354332,20,300,type2
1006,23.01721781,20,300,type2
4742,23.01912009,20,100,type1
4743,23.0963447,20,100,type1
4744,23.10810933,20,100,type1
1007,23.112955,20,300,type2
4745,23.12171778,20,100,type1
4746,23.13122951,20,100,type1
1008,23.1481115,20,300,type2
4747,23.15525412,20,100,type1
4748,23.15659218,20,100,type1
4749,23.15905888,20,100,type1
4750,23.16222408,20,100,type1
4751,23.1628236,20,100,type1
4752,23.16603996,20,100,type1
4753,23.16755635,20,100,type1
4754,23.17139665,20,100,type1
4755,23.17334035,20,100,type1
4756,23.17550315,20,100,type1
4757,23.18200577,20,100,type1
4758,23.18233693,20,100,type1
4759,23.18445535,20,100,type1
4760,23.18531209,20,100,type1
4761,23.19168355,20,100,type1
4762,23.19189308,20,100,type1
4763,23.19627687,20,100,type1
4764,23.19699951,20,100,type1
4765,23.20102358,20,100,type1
4766,23.20799209,20,100,type1
4767,23.20970094,20,100,type1
4768,23.21156805,20,100,type1
4769,23.21289716,20,100,type1
1009,23.21616483,20,300,type2
1010,23.23532764,20,300,type2
4770,23.23881354,20,100,type1
4771,23.23934409,20,100,type1
4772,23.24009621,20,100,type1
4773,23.24459549,20,100,type1
4774,23.24716189,20,100,type1
4775,23.25517999,20,100,type1
4776,23.25813498,20,100,type1
4777,23.25947653,20,100,type1
4778,23.26231848,20,100,type1
4779,23.26357501,20,100,type1
4780,23.26436987,20,100,type1
4781,23.27439709,20,100,type1
4782,23.27463836,20,100,type1
1011,23.28662099,20,300,type2
4783,23.28877441,20,100,type1
4784,23.2919063,20,100,type1
4785,23.29758768,20,100,type1
4786,23.29895029,20,100,type1
4787,23.30253604,20,100,type1
4788,23.31155798,20,100,type1
4789,23.31197833,20,100,type1
4790,23.31827278,20,100,type1
1012,23.32260017,20,300,type2
4791,23.32389507,20,100,type1
4792,23.32391092,20,100,type1
4793,23.32607005,20,100,type1
4794,23.326623,20,100,type1
4795,23.32690045,20,100,type1
4796,23.32808547,20,100,type1
4797,23.32886455,20,100,type1
4798,23.3362112,20,100,type1
4799,23.34033607,20,100,type1
4800,23.34274167,20,100,type1
4801,23.34471338,20,100,type1
1013,23.3457027,20,300,type2
4802,23.34903167,20,100,type1
4803,23.35110064,20,100,type1
4804,23.35779759,20,100,type1
4805,23.36802736,20,100,type1
4806,23.37075038,20,100,type1
4807,23.37089813,20,100,type1
4808,23.3720067,20,100,type1
4809,23.37529481,20,100,type1
4810,23.37811206,20,100,type1
4811,23.38007312,20,100,type1
4812,23.38400974,20,100,type1
4813,23.39014578,20,100,type1
4814,23.39214997,20,100,type1
1014,23.39682327,20,300,type2
4815,23.40260144,20,100,type1
4816,23.40527235,20,100,type1
4817,23.40834387,20,100,type1
4818,23.41010222,20,100,type1
4819,23.41172926,20,100,type1
4820,23.41429201,20,100,type1
1015,23.41502763,20,300,type2
4821,23.41743389,20,100,type1
4822,23.41782116,20,100,type1
4823,23.41835416,20,100,type1
4824,23.41867907,20,100,type1
4825,23.41935836,20,100,type1
1016,23.4202623,20,300,type2
4826,23.42246513,20,100,type1
4827,23.42266671,20,100,type1
4828,23.42562986,20,100,type1
4829,23.43215348,20,100,type1
4830,23.43533228,20,100,type1
4831,23.43544862,20,100,type1
4832,23.43803572,20,100,type1
4833,23.44639089,20,100,type1
4834,23.45174641,20,100,type1
4835,23.45750611,20,100,type1
4836,23.46609404,20,100,type1
4837,23.46750737,20,100,type1
4838,23.47128784,20,100,type1
4839,23.47183755,20,100,type1
4840,23.47193061,20,100,type1
4841,23.47574152,20,100,type1
4842,23.48897917,20,100,type1
4843,23.48998552,20,100,type1
4844,23.49267787,20,100,type1
4845,23.49323942,20,100,type1
4846,23.49686786,20,100,type1
4847,23.50680565,20,100,type1
4848,23.51383522,20,100,type1
4849,23.51481737,20,100,type1
4850,23.51690688,20,100,type1
4851,23.51945872,20,100,type1
4852,23.52462621,20,100,type1
4853,23.52600834,20,100,type1
4854,23.5385409,20,100,type1
4855,23.53881561,20,100,type1
4856,23.55070053,20,100,type1
4857,23.55306369,20,100,type1
4858,23.55443379,20,100,type1
1017,23.55640172,20,300,type2
4859,23.56158069,20,100,type1
4860,23.56176831,20,100,type1
4861,23.56332829,20,100,type1
4862,23.56810552,20,100,type1
4863,23.56906802,20,100,type1
4864,23.57032917,20,100,type1
4865,23.57357214,20,100,type1
1018,23.57847955,20,300,type2
4866,23.58578496,20,100,type1
4867,23.58661718,20,100,type1
4868,23.58667913,20,100,type1
4869,23.59398293,20,100,type1
4870,23.59589626,20,100,type1
4871,23.59756462,20,100,type1
4872,23.59914921,20,100,type1
4873,23.60322338,20,100,type1
4874,23.60448992,20,100,type1
4875,23.60542026,20,100,type1
4876,23.60592777,20,100,type1
4877,23.60736297,20,100,type1
4878,23.60890973,20,100,type1
4879,23.61655536,20,100,type1
4880,23.61684128,20,100,type1
4881,23.62305912,20,100,type1
4882,23.62577603,20,100,type1
4883,23.63254123,20,100,type1
4884,23.63292536,20,100,type1
4885,23.6352922,20,100,type1
4886,23.63670779,20,100,type1
4887,23.63976984,20,100,type1
4888,23.64216253,20,100,type1
4889,23.6429248,20,100,type1
4890,23.64690416,20,100,type1
4891,23.64976676,20,100,type1
4892,23.65030571,20,100,type1
4893,23.65241635,20,100,type1
4894,23.65435812,20,100,type1
1019,23.65815669,20,300,type2
4895,23.66143718,20,100,type1
4896,23.66248308,20,100,type1
4897,23.66878463,20,100,type1
4898,23.71320006,20,100,type1
4899,23.72475727,20,100,type1
4900,23.72820581,20,100,type1
4901,23.7283483,20,100,type1
1020,23.76338409,20,300,type2
1021,23.80640789,20,300,type2
1022,23.80688079,20,300,type2
4902,23.81497677,20,100,type1
1023,23.90661835,20,300,type2
1024,23.91175729,20,300,type2
4903,23.93487439,20,100,type1
1025,23.9348934,20,300,type2
4904,23.94097538,20,100,type1
4905,23.9409946,20,100,type1
4906,23.94857674,20,100,type1
4907,23.96132918,20,100,type1
4908,23.97133262,20,100,type1
1026,23.98094881,20,300,type2
1027,24.00769639,20,300,type2
1028,24.04630853,20,300,type2
4909,24.05397983,20,100,type1
4910,24.08435707,20,100,type1
4911,24.08613081,20,100,type1
4912,24.10527643,20,100,type1
4913,24.13090581,20,100,type1
1029,24.19161344,20,300,type2
4914,24.21542845,20,100,type1
4915,24.21785054,20,100,type1
1030,24.25224147,20,300,type2
1031,24.25870846,20,300,type2
1032,24.26146092,20,300,type2
4916,24.28237633,20,100,type1
4917,24.28789853,20,100,type1
4918,24.29854139,20,100,type1
4919,24.30814006,20,100,type1
4920,24.31651572,20,100,type1
4921,24.31910992,20,100,type1
4922,24.34433186,20,100,type1
1033,24.34719187,20,300,type2
1034,24.3608838,20,300,type2
1035,24.37869519,20,300,type2
1036,24.39005974,20,300,type2
1037,24.44722961,20,300,type2
1038,24.45307261,20,300,type2
4923,24.45804534,20,100,type1
1039,24.47101226,20,300,type2
4924,24.48720499,20,100,type1
4925,24.49139179,20,100,type1
4926,24.49778653,20,100,type1
1040,24.50121606,20,300,type2
4927,24.50499518,20,100,type1
1041,24.51604003,20,300,type2
4928,24.52267951,20,100,type1
4929,24.52275418,20,100,type1
4930,24.53044546,20,100,type1
1042,24.54953052,20,300,type2
4931,24.55142037,20,100,type1
4932,24.55586849,20,100,type1
1043,24.56216461,20,300,type2
4933,24.56297212,20,100,type1
4934,24.58538862,20,100,type1
4935,24.59858161,20,100,type1
4936,24.62221652,20,100,type1
1044,24.63254026,20,300,type2
4937,24.63607954,20,100,type1
4938,24.64047178,20,100,type1
4939,24.64267094,20,100,type1
4940,24.6463201,20,100,type1
4941,24.65183534,20,100,type1
4942,24.696645,20,100,type1
4943,24.69740638,20,100,type1
4944,24.69880698,20,100,type1
4945,24.79702419,20,100,type1
1045,24.85139883,20,300,type2
4946,24.88461276,20,100,type1
4947,24.91591907,20,100,type1
4948,24.92187505,20,100,type1
4949,24.93234033,20,100,type1
4950,24.95065368,20,100,type1
1046,24.95745819,20,300,type2
4951,24.9620332,20,100,type1
4952,24.98554137,20,100,type1
4953,24.99243001,20,100,type1
1047,25.01963772,20,300,type2
4954,25.0657475,20,100,type1
4955,25.08559009,20,100,type1
1048,25.09838009,20,300,type2
1049,25.1151957,20,300,type2
4956,25.12071722,20,100,type1
4957,25.1249211,20,100,type1
4958,25.12535011,20,100,type1
1050,25.12825272,20,300,type2
4959,25.13368245,20,100,type1
1051,25.14621973,20,300,type2
1052,25.15331095,20,300,type2
4960,25.15656973,20,100,type1
4961,25.1615483,20,100,type1
1053,25.16186703,20,300,type2
1054,25.16205305,20,300,type2
4962,25.16790371,20,100,type1
1055,25.17245072,20,300,type2
1056,25.17948028,20,300,type2
1057,25.18500016,20,300,type2
1058,25.19017739,20,300,type2
4963,25.19475879,20,100,type1
4964,25.19935726,20,100,type1
4965,25.19953658,20,100,type1
1059,25.20001619,20,300,type2
4966,25.20050022,20,100,type1
1060,25.20232649,20,300,type2
1061,25.20271613,20,300,type2
4967,25.20522529,20,100,type1
4968,25.20560756,20,100,type1
4969,25.20670591,20,100,type1
4970,25.21190566,20,100,type1
4971,25.21370459,20,100,type1
4972,25.21679409,20,100,type1
1062,25.22913027,20,300,type2
1063,25.23033374,20,300,type2
4973,25.23377026,20,100,type1
4974,25.23423602,20,100,type1
4975,25.23561211,20,100,type1
1064,25.23591753,20,300,type2
4976,25.23730287,20,100,type1
4977,25.23965432,20,100,type1
4978,25.24187622,20,100,type1
4979,25.24198438,20,100,type1
4980,25.24390715,20,100,type1
4981,25.24881919,20,100,type1
4982,25.25156966,20,100,type1
4983,25.25328602,20,100,type1
1065,25.25401407,20,300,type2
4984,25.25966793,20,100,type1
1066,25.26441915,20,300,type2
4985,25.26482946,20,100,type1
4986,25.26767849,20,100,type1
1067,25.26825734,20,300,type2
4987,25.2719032,20,100,type1
4988,25.27406131,20,100,type1
1068,25.27414518,20,300,type2
1069,25.27477853,20,300,type2
4989,25.27534498,20,100,type1
4990,25.28092167,20,100,type1
4991,25.282264,20,100,type1
1070,25.28571405,20,300,type2
4992,25.28853496,20,100,type1
4993,25.2905494,20,100,type1
4994,25.29242096,20,100,type1
4995,25.29374048,20,100,type1
4996,25.29390587,20,100,type1
4997,25.29480318,20,100,type1
4998,25.29540238,20,100,type1
1071,25.29620304,20,300,type2
4999,25.30375485,20,100,type1
1072,25.30376842,20,300,type2
5000,25.30522782,20,100,type1
5001,25.30716699,20,100,type1
5002,25.30820231,20,100,type1
5003,25.31212285,20,100,type1
5004,25.31303639,20,100,type1
5005,25.31521337,20,100,type1
1073,25.3229148,20,300,type2
5006,25.32864935,20,100,type1
5007,25.33184711,20,100,type1
5008,25.33195258,20,100,type1
5009,25.33362695,20,100,type1
1074,25.33373594,20,300,type2
1075,25.33412172,20,300,type2
1076,25.33513594,20,300,type2
5010,25.33733894,20,100,type1
5011,25.33749665,20,100,type1
1077,25.34318492,20,300,type2
5012,25.34606926,20,100,type1
5013,25.35062665,20,100,type1
1078,25.35483679,20,300,type2
5014,25.36118886,20,100,type1
1079,25.36147116,20,300,type2
1080,25.36662418,20,300,type2
5015,25.37295929,20,100,type1
5016,25.3742117,20,100,type1
1081,25.37495253,20,300,type2
1082,25.37735033,20,300,type2
5017,25.37814609,20,100,type1
1083,25.38159586,20,300,type2
1084,25.38545098,20,300,type2
5018,25.38730779,20,100,type1
5019,25.38924417,20,100,type1
5020,25.38998974,20,100,type1
5021,25.39081156,20,100,type1
5022,25.39144702,20,100,type1
5023,25.39337027,20,100,type1
5024,25.39415224,20,100,type1
5025,25.39523548,20,100,type1
5026,25.39678779,20,100,type1
5027,25.3975794,20,100,type1
1085,25.39966068,20,300,type2
1086,25.4047984,20,300,type2
5028,25.40653892,20,100,type1
5029,25.40924123,20,100,type1
5030,25.41187246,20,100,type1
5031,25.41553669,20,100,type1
5032,25.4190109,20,100,type1
1087,25.42078442,20,300,type2
5033,25.42190831,20,100,type1
5034,25.42530024,20,100,type1
1088,25.42797159,20,300,type2
5035,25.42853273,20,100,type1
5036,25.42944299,20,100,type1
5037,25.43313926,20,100,type1
5038,25.43440743,20,100,type1
5039,25.43455879,20,100,type1
5040,25.43874745,20,100,type1
1089,25.44480821,20,300,type2
1090,25.449484,20,300,type2
5041,25.4517532,20,100,type1
1091,25.45265611,20,300,type2
1092,25.45267486,20,300,type2
5042,25.45309469,20,100,type1
5043,25.45424148,20,100,type1
5044,25.46047937,20,100,type1
1093,25.46925464,20,300,type2
5045,25.47031132,20,100,type1
5046,25.47041206,20,100,type1
5047,25.47898324,20,100,type1
5048,25.47968609,20,100,type1
1094,25.48831443,20,300,type2
5049,25.4939097,20,100,type1
5050,25.49506441,20,100,type1
5051,25.50092775,20,100,type1
5052,25.50443737,20,100,type1
1095,25.50629236,20,300,type2
5053,25.51020799,20,100,type1
5054,25.51090296,20,100,type1
5055,25.51094366,20,100,type1
1096,25.52019558,20,300,type2
5056,25.52248397,20,100,type1
1097,25.52284826,20,300,type2
5057,25.52610352,20,100,type1
1098,25.53561829,20,300,type2
5058,25.5372622,20,100,type1
5059,25.54431017,20,100,type1
5060,25.5444681,20,100,type1
5061,25.54468545,20,100,type1
5062,25.54478447,20,100,type1
1099,25.54809216,20,300,type2
5063,25.55148245,20,100,type1
5064,25.55247835,20,100,type1
1100,25.55252119,20,300,type2
5065,25.5539125,20,100,type1
5066,25.55633846,20,100,type1
5067,25.55647314,20,100,type1
5068,25.55660563,20,100,type1
5069,25.5574401,20,100,type1
5070,25.56015375,20,100,type1
5071,25.56112349,20,100,type1
5072,25.56214418,20,100,type1
1101,25.56240929,20,300,type2
5073,25.56466174,20,100,type1
5074,25.56499999,20,100,type1
5075,25.57096771,20,100,type1
1102,25.57513512,20,300,type2
5076,25.57677606,20,100,type1
5077,25.57714694,20,100,type1
5078,25.58129985,20,100,type1
5079,25.58339706,20,100,type1
5080,25.58351413,20,100,type1
5081,25.58386026,20,100,type1
1103,25.58481725,20,300,type2
5082,25.58690305,20,100,type1
5083,25.58909739,20,100,type1
5084,25.5906592,20,100,type1
5085,25.59174497,20,100,type1
5086,25.5920504,20,100,type1
5087,25.59234949,20,100,type1
5088,25.59329515,20,100,type1
1104,25.59485156,20,300,type2
1105,25.59496366,20,300,type2
5089,25.59594471,20,100,type1
5090,25.59637756,20,100,type1
5091,25.59704523,20,100,type1
5092,25.59884668,20,100,type1
5093,25.60480953,20,100,type1
5094,25.615428,20,100,type1
1106,25.61549308,20,300,type2
5095,25.61556198,20,100,type1
5096,25.61715831,20,100,type1
1107,25.62200937,20,300,type2
5097,25.62239496,20,100,type1
5098,25.6243642,20,100,type1
5099,25.62580371,20,100,type1
5100,25.62959061,20,100,type1
5101,25.63077042,20,100,type1
1108,25.63121635,20,300,type2
5102,25.63330638,20,100,type1
5103,25.64486709,20,100,type1
1109,25.64759272,20,300,type2
1110,25.64828245,20,300,type2
5104,25.64905971,20,100,type1
5105,25.65233386,20,100,type1
1111,25.65301685,20,300,type2
5106,25.65540982,20,100,type1
5107,25.66122156,20,100,type1
5108,25.66161106,20,100,type1
5109,25.66281156,20,100,type1
5110,25.66322521,20,100,type1
5111,25.66933791,20,100,type1
5112,25.67564334,20,100,type1
5113,25.67665659,20,100,type1
5114,25.67730292,20,100,type1
5115,25.6780594,20,100,type1
5116,25.67819697,20,100,type1
5117,25.68079875,20,100,type1
1112,25.6839833,20,300,type2
1113,25.68419346,20,300,type2
5118,25.68656941,20,100,type1
1114,25.68969306,20,300,type2
1115,25.69198328,20,300,type2
5119,25.69279372,20,100,type1
5120,25.69349238,20,100,type1
5121,25.69460214,20,100,type1
5122,25.6946432,20,100,type1
5123,25.69481329,20,100,type1
5124,25.69544245,20,100,type1
5125,25.69611406,20,100,type1
5126,25.6988395,20,100,type1
5127,25.69927145,20,100,type1
5128,25.6996585,20,100,type1
1116,25.704835,20,300,type2
5129,25.70845703,20,100,type1
5130,25.70889589,20,100,type1
5131,25.71249685,20,100,type1
5132,25.71267557,20,100,type1
