,arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type,arrival_rate_update
3712,0.7319972350293132,20,100,type1,5000
3713,0.7321859924758056,20,100,type1,5000
2262,0.7323412224070078,20,200,type2,3000
3714,0.7326066659218422,20,100,type1,5000
2263,0.7327131841003787,20,200,type2,3000
2264,0.732805246645349,20,200,type2,3000
730,0.7330434599513299,20,300,type3,1000
3715,0.7330816510273596,20,100,type1,5000
3716,0.7331021032622799,20,100,type1,5000
3717,0.7331168193397122,20,100,type1,5000
731,0.7332456316120126,20,300,type3,1000
3718,0.7332465851570247,20,100,type1,5000
2265,0.7334388846744455,20,200,type2,3000
3719,0.7334500933105973,20,100,type1,5000
3720,0.7334659860132487,20,100,type1,5000
3721,0.7334696505131377,20,100,type1,5000
732,0.7335151928308914,20,300,type3,1000
3722,0.7335689490483774,20,100,type1,5000
3723,0.7336187380398416,20,100,type1,5000
3724,0.7338770800225642,20,100,type1,5000
733,0.7338808739932592,20,300,type3,1000
3725,0.7338889086217444,20,100,type1,5000
2266,0.7340424038428504,20,200,type2,3000
3726,0.734158869917287,20,100,type1,5000
3727,0.7341589288740152,20,100,type1,5000
3728,0.734229156866703,20,100,type1,5000
2267,0.73440146678951,20,200,type2,3000
3729,0.7344877693277367,20,100,type1,5000
3730,0.7345686343056682,20,100,type1,5000
2268,0.7345794906940388,20,200,type2,3000
734,0.7347471515255602,20,300,type3,1000
3731,0.7347692734189574,20,100,type1,5000
2269,0.7348731486517903,20,200,type2,3000
3732,0.7349052164168698,20,100,type1,5000
2270,0.7350758338841958,20,200,type2,3000
3733,0.7351441146836846,20,100,type1,5000
3734,0.7351623338233497,20,100,type1,5000
3735,0.7352550585087729,20,100,type1,5000
2271,0.7355380177345561,20,200,type2,3000
3736,0.7355387500338258,20,100,type1,5000
735,0.7355475572224108,20,300,type3,1000
2272,0.7355507849549814,20,200,type2,3000
2273,0.7356362457983316,20,200,type2,3000
736,0.7356428396794018,20,300,type3,1000
2274,0.7356825614882123,20,200,type2,3000
3737,0.7357384985251523,20,100,type1,5000
3738,0.73574478440506,20,100,type1,5000
3739,0.7359419984649589,20,100,type1,5000
3740,0.7359479734646036,20,100,type1,5000
3741,0.7360332254402352,20,100,type1,5000
3742,0.7360588879310137,20,100,type1,5000
2275,0.7361301905414224,20,200,type2,3000
3743,0.736130412877617,20,100,type1,5000
2276,0.7361676498206526,20,200,type2,3000
3744,0.7363125274858554,20,100,type1,5000
3745,0.7363715388389421,20,100,type1,5000
3746,0.7363800817059919,20,100,type1,5000
2277,0.7364530614710887,20,200,type2,3000
3747,0.736495020704884,20,100,type1,5000
737,0.7365484914793061,20,300,type3,1000
2278,0.7366325300999801,20,200,type2,3000
2279,0.7367155516723827,20,200,type2,3000
3748,0.7367608210159649,20,100,type1,5000
2280,0.736780375096564,20,200,type2,3000
2281,0.7368099388737956,20,200,type2,3000
738,0.7369340296813002,20,300,type3,1000
3749,0.7370046022958932,20,100,type1,5000
3750,0.7370932192932171,20,100,type1,5000
3751,0.737729922702155,20,100,type1,5000
739,0.7379232607855128,20,300,type3,1000
2282,0.738009140785342,20,200,type2,3000
3752,0.7380547136659813,20,100,type1,5000
3753,0.738219465160722,20,100,type1,5000
2283,0.7383014446063858,20,200,type2,3000
2284,0.738339195881385,20,200,type2,3000
3754,0.7384850072323533,20,100,type1,5000
3755,0.7386757543061184,20,100,type1,5000
3756,0.7387056868981801,20,100,type1,5000
2285,0.738967158306832,20,200,type2,3000
3757,0.7390410942022783,20,100,type1,5000
3758,0.739170590338516,20,100,type1,5000
740,0.7393046292947514,20,300,type3,1000
2286,0.7393530652047888,20,200,type2,3000
2287,0.739398083122718,20,200,type2,3000
3759,0.7394367607492202,20,100,type1,5000
2288,0.7395326919404184,20,200,type2,3000
741,0.7396198200279309,20,300,type3,1000
3760,0.7397473318481996,20,100,type1,5000
2289,0.7397523121362157,20,200,type2,3000
742,0.7400712061197179,20,300,type3,1000
3761,0.7400876199576699,20,100,type1,5000
3762,0.7401284729945563,20,100,type1,5000
743,0.7401389406521585,20,300,type3,1000
2290,0.7402147213276122,20,200,type2,3000
744,0.7402580036599492,20,300,type3,1000
2291,0.7406526722442965,20,200,type2,3000
3763,0.7407817532782079,20,100,type1,5000
3764,0.7408925860911718,20,100,type1,5000
3765,0.7409377966097753,20,100,type1,5000
2292,0.741066731024171,20,200,type2,3000
3766,0.7411823490042655,20,100,type1,5000
3767,0.7412816769253564,20,100,type1,5000
2293,0.7416879796053191,20,200,type2,3000
745,0.7417042952385828,20,300,type3,1000
3768,0.7417485352326709,20,100,type1,5000
3769,0.7418164559702385,20,100,type1,5000
2294,0.7418728512418076,20,200,type2,3000
3770,0.7419238049477601,20,100,type1,5000
3771,0.7419538846438826,20,100,type1,5000
3772,0.7420018031537369,20,100,type1,5000
2295,0.7422862972739463,20,200,type2,3000
2296,0.7425866615948766,20,200,type2,3000
3773,0.7426819199358696,20,100,type1,5000
3774,0.7428198594777989,20,100,type1,5000
3775,0.7429096506448575,20,100,type1,5000
2297,0.7429167471845488,20,200,type2,3000
3776,0.7433028657589441,20,100,type1,5000
3777,0.743384252783789,20,100,type1,5000
3778,0.7435474981867168,20,100,type1,5000
746,0.7435636532143728,20,300,type3,1000
3779,0.7436966966576969,20,100,type1,5000
3780,0.7437974400508722,20,100,type1,5000
3781,0.7438080647146402,20,100,type1,5000
3782,0.7438261088070832,20,100,type1,5000
2298,0.7440657457337998,20,200,type2,3000
3783,0.744085459755791,20,100,type1,5000
3784,0.7442460907936493,20,100,type1,5000
747,0.7443078102531494,20,300,type3,1000
3785,0.7443736872290312,20,100,type1,5000
748,0.7444510016071005,20,300,type3,1000
3786,0.744536644390594,20,100,type1,5000
3787,0.7446699550520796,20,100,type1,5000
2299,0.7448030689396334,20,200,type2,3000
2300,0.7448673047195344,20,200,type2,3000
2301,0.7448978357882559,20,200,type2,3000
2302,0.7449696826694958,20,200,type2,3000
3788,0.7449955003241936,20,100,type1,5000
2303,0.7450045872345123,20,200,type2,3000
2304,0.7455059783932751,20,200,type2,3000
2305,0.7455907444749079,20,200,type2,3000
749,0.7457676618469647,20,300,type3,1000
3789,0.7457838519132641,20,100,type1,5000
2306,0.7458835055178674,20,200,type2,3000
3790,0.7461892223318739,20,100,type1,5000
3791,0.7463239200814834,20,100,type1,5000
2307,0.746347042261889,20,200,type2,3000
2308,0.7463851326812301,20,200,type2,3000
3792,0.7464407571325581,20,100,type1,5000
2309,0.7464652008948751,20,200,type2,3000
3793,0.7465686210160377,20,100,type1,5000
2310,0.7466615724384715,20,200,type2,3000
3794,0.7467374643900692,20,100,type1,5000
750,0.7468683592691727,20,300,type3,1000
3795,0.7469933026823651,20,100,type1,5000
3796,0.7470247107891491,20,100,type1,5000
3797,0.7471699524757437,20,100,type1,5000
3798,0.7473912864466818,20,100,type1,5000
3799,0.7475499259826177,20,100,type1,5000
3800,0.7476451915877274,20,100,type1,5000
3801,0.7476715461252537,20,100,type1,5000
2311,0.747805981328274,20,200,type2,3000
2312,0.7480278549484585,20,200,type2,3000
3802,0.7480695921327503,20,100,type1,5000
751,0.7481511671879768,20,300,type3,1000
2313,0.7481687531571342,20,200,type2,3000
3803,0.7482321480262861,20,100,type1,5000
3804,0.748290601828631,20,100,type1,5000
2314,0.7483184732695716,20,200,type2,3000
3805,0.7483322482348742,20,100,type1,5000
3806,0.7483458309844925,20,100,type1,5000
3807,0.7487977556497797,20,100,type1,5000
3808,0.7488476006014634,20,100,type1,5000
2315,0.749030431013902,20,200,type2,3000
3809,0.749088567512535,20,100,type1,5000
3810,0.7491231755977569,20,100,type1,5000
3811,0.7491256473224608,20,100,type1,5000
3812,0.7491990304354924,20,100,type1,5000
2316,0.7492298401581623,20,200,type2,3000
3813,0.7493904073994113,20,100,type1,5000
2317,0.74948656442045,20,200,type2,3000
3814,0.7496368746232301,20,100,type1,5000
2318,0.7496904073551944,20,200,type2,3000
2319,0.7499756165096467,20,200,type2,3000
3815,0.7499955100021184,20,100,type1,5000
3816,0.7501790492696419,20,100,type1,5000
752,0.7504382056267372,20,300,type3,1000
3817,0.7505904703646857,20,100,type1,5000
3818,0.7506759875863785,20,100,type1,5000
3819,0.7507366994510836,20,100,type1,5000
753,0.7510105878044344,20,300,type3,1000
3820,0.7511265585181864,20,100,type1,5000
2320,0.7512155378970324,20,200,type2,3000
754,0.7514608786992387,20,300,type3,1000
3821,0.7516159972545493,20,100,type1,5000
2321,0.751634344221189,20,200,type2,3000
3822,0.751715452439787,20,100,type1,5000
2322,0.7517481038941922,20,200,type2,3000
3823,0.7519455978142515,20,100,type1,5000
3824,0.7520122173675248,20,100,type1,5000
2323,0.7521845443555186,20,200,type2,3000
2324,0.752288605346837,20,200,type2,3000
755,0.7523236075307376,20,300,type3,1000
2325,0.7523311818082263,20,200,type2,3000
3825,0.7523361215266793,20,100,type1,5000
3826,0.7523369964775236,20,100,type1,5000
2326,0.7524961611625578,20,200,type2,3000
756,0.7525733652105858,20,300,type3,1000
3827,0.7525923518950142,20,100,type1,5000
2327,0.7526121113870536,20,200,type2,3000
2328,0.7526390585450187,20,200,type2,3000
3828,0.7528748510132992,20,100,type1,5000
3829,0.7530049769817923,20,100,type1,5000
2329,0.7534083422580946,20,200,type2,3000
3830,0.7534594203141177,20,100,type1,5000
3831,0.7535659475315094,20,100,type1,5000
2330,0.7539425628550909,20,200,type2,3000
2331,0.753964053724399,20,200,type2,3000
3832,0.7540675786451275,20,100,type1,5000
2332,0.7541406796591343,20,200,type2,3000
757,0.7542497817043821,20,300,type3,1000
3833,0.7542546024099701,20,100,type1,5000
3834,0.7542597541225649,20,100,type1,5000
3835,0.7542953840295116,20,100,type1,5000
3836,0.7544130057356712,20,100,type1,5000
758,0.7544633498423137,20,300,type3,1000
759,0.7544877340042626,20,300,type3,1000
2333,0.7544912983861782,20,200,type2,3000
2334,0.7545280994884316,20,200,type2,3000
3837,0.7546254074671979,20,100,type1,5000
3838,0.7546879715527801,20,100,type1,5000
3839,0.7547655415171262,20,100,type1,5000
2335,0.7547721503249463,20,200,type2,3000
3840,0.7547920735297498,20,100,type1,5000
3841,0.7549015584674347,20,100,type1,5000
3842,0.7549285244074705,20,100,type1,5000
3843,0.754982036095207,20,100,type1,5000
2336,0.7550349020062082,20,200,type2,3000
760,0.7555106499897287,20,300,type3,1000
2337,0.7557946821568438,20,200,type2,3000
3844,0.7558532388431628,20,100,type1,5000
3845,0.7559150840919053,20,100,type1,5000
3846,0.7559916859518211,20,100,type1,5000
3847,0.7560655397110001,20,100,type1,5000
3848,0.7560915371157583,20,100,type1,5000
3849,0.7563129198638163,20,100,type1,5000
3850,0.7564420428014818,20,100,type1,5000
2338,0.7566273046585972,20,200,type2,3000
761,0.7570744819942952,20,300,type3,1000
762,0.7571115406557839,20,300,type3,1000
763,0.7571760367187507,20,300,type3,1000
3851,0.757178287936471,20,100,type1,5000
2339,0.7573012645043078,20,200,type2,3000
3852,0.7574685685146787,20,100,type1,5000
2340,0.7577890831333667,20,200,type2,4000
2341,0.7578627286451712,20,200,type2,4000
3853,0.7579147346769524,20,100,type1,5000
2342,0.7579371779627017,20,200,type2,4000
764,0.7579461184903321,20,300,type3,1000
765,0.7582460516828651,20,300,type3,1000
3854,0.7582791719907724,20,100,type1,5000
3855,0.7583475123861296,20,100,type1,5000
2343,0.7583828093009274,20,200,type2,4000
2344,0.7584288275327528,20,200,type2,4000
2345,0.7585145638756576,20,200,type2,4000
3856,0.7586387674336919,20,100,type1,5000
3857,0.7586701797574273,20,100,type1,5000
2346,0.7589292161705395,20,200,type2,4000
3858,0.758960046259769,20,100,type1,5000
3859,0.7591907494657243,20,100,type1,5000
3860,0.7592100691789613,20,100,type1,5000
3861,0.7592797597783354,20,100,type1,5000
3862,0.7594739841819885,20,100,type1,5000
2347,0.7598159763611361,20,200,type2,4000
3863,0.7598893165208029,20,100,type1,5000
3864,0.7601279637231516,20,100,type1,5000
2348,0.7602659495102899,20,200,type2,4000
766,0.7606499348245244,20,300,type3,1000
2349,0.7607932926721614,20,200,type2,4000
3865,0.7609067164783729,20,100,type1,5000
2350,0.7610586176043783,20,200,type2,4000
3866,0.7612415170355608,20,100,type1,5000
3867,0.761332386584325,20,100,type1,5000
3868,0.7613762801115789,20,100,type1,5000
2351,0.7614474333830035,20,200,type2,4000
3869,0.7615299470643877,20,100,type1,5000
3870,0.7615557965513361,20,100,type1,5000
2352,0.7616023507445789,20,200,type2,4000
3871,0.7616174620367112,20,100,type1,5000
2353,0.7616541282751494,20,200,type2,4000
3872,0.7616858963195715,20,100,type1,5000
3873,0.7616960590741935,20,100,type1,5000
2354,0.7617564351257239,20,200,type2,4000
2355,0.7617958082103283,20,200,type2,4000
2356,0.7618860736874911,20,200,type2,4000
2357,0.7618866424135915,20,200,type2,4000
767,0.7620711130782802,20,300,type3,1000
3874,0.7621486408347864,20,100,type1,5000
2358,0.7622991120120338,20,200,type2,4000
3875,0.7624909206121774,20,100,type1,5000
2359,0.7625125212498223,20,200,type2,4000
2360,0.762550438720182,20,200,type2,4000
768,0.7625951942199405,20,300,type3,1000
2361,0.7626218560620123,20,200,type2,4000
3876,0.7628312818892156,20,100,type1,5000
2362,0.7629145683783365,20,200,type2,4000
2363,0.7632606202451921,20,200,type2,4000
2364,0.7633806325039826,20,200,type2,4000
3877,0.7634435601239543,20,100,type1,5000
2365,0.7637600411342965,20,200,type2,4000
3878,0.7639909413191373,20,100,type1,5000
3879,0.7641395090526669,20,100,type1,5000
3880,0.7643196286360517,20,100,type1,5000
3881,0.764339957803611,20,100,type1,5000
2366,0.7644882561328015,20,200,type2,4000
3882,0.7645397291715342,20,100,type1,5000
2367,0.7647403898820674,20,200,type2,4000
2368,0.7647665908039801,20,200,type2,4000
3883,0.7648103078315993,20,100,type1,5000
769,0.7648435590318353,20,300,type3,1000
2369,0.7650226570688711,20,200,type2,4000
2370,0.7650971627231125,20,200,type2,4000
3884,0.7652008150466838,20,100,type1,5000
2371,0.7652889282252693,20,200,type2,4000
3885,0.765423950901871,20,100,type1,5000
3886,0.7654292971001245,20,100,type1,5000
2372,0.7654690421074211,20,200,type2,4000
3887,0.7657452037702832,20,100,type1,5000
3888,0.765786721868638,20,100,type1,5000
3889,0.7658738965011358,20,100,type1,5000
770,0.7658903042218301,20,300,type3,1000
3890,0.7659893542360094,20,100,type1,5000
2373,0.766062512970457,20,200,type2,4000
2374,0.7660931302062634,20,200,type2,4000
3891,0.7661708120723008,20,100,type1,5000
3892,0.7663076934128955,20,100,type1,5000
3893,0.766396695443058,20,100,type1,5000
3894,0.7665282675602417,20,100,type1,5000
2375,0.7665799010941987,20,200,type2,4000
2376,0.7665882006140452,20,200,type2,4000
3895,0.7669377362510064,20,100,type1,5000
3896,0.7669645474704511,20,100,type1,5000
2377,0.7669879071581821,20,200,type2,4000
2378,0.7674873434940773,20,200,type2,4000
3897,0.7675368218418386,20,100,type1,5000
3898,0.7675935560201079,20,100,type1,5000
771,0.7678162281431369,20,300,type3,1000
3899,0.7678595594250207,20,100,type1,5000
2379,0.767949655354349,20,200,type2,4000
3900,0.7679917847960922,20,100,type1,5000
772,0.7680285078153608,20,300,type3,1000
2380,0.7681640328930117,20,200,type2,4000
773,0.768174251750686,20,300,type3,1000
2381,0.7682481856289881,20,200,type2,4000
2382,0.7682744454974036,20,200,type2,4000
3901,0.7682782747466547,20,100,type1,5000
2383,0.7682869975843617,20,200,type2,4000
3902,0.7685441558178616,20,100,type1,5000
3903,0.7687840186945052,20,100,type1,5000
3904,0.7687920301445149,20,100,type1,5000
3905,0.7689187435244875,20,100,type1,5000
2384,0.7691068093298565,20,200,type2,4000
3906,0.7691378218484054,20,100,type1,5000
3907,0.7692308525497895,20,100,type1,5000
2385,0.7692374967969123,20,200,type2,4000
3908,0.7692778696703502,20,100,type1,5000
2386,0.7692863619766708,20,200,type2,4000
3909,0.7692883499633253,20,100,type1,5000
3910,0.7693315048059173,20,100,type1,5000
2387,0.7694693886708341,20,200,type2,4000
2388,0.7694975519077604,20,200,type2,4000
774,0.7695357009419806,20,300,type3,1000
3911,0.7695819098329387,20,100,type1,5000
3912,0.7695891933203823,20,100,type1,5000
3913,0.7696162849078013,20,100,type1,5000
3914,0.7696237013631938,20,100,type1,5000
2389,0.7697106987336132,20,200,type2,4000
775,0.7697526325646649,20,300,type3,1000
3915,0.7698850801617977,20,100,type1,5000
2390,0.7700135374639627,20,200,type2,4000
3916,0.7700875717194554,20,100,type1,5000
2391,0.770107595371169,20,200,type2,4000
776,0.7702328641165094,20,300,type3,1000
2392,0.7702430337399481,20,200,type2,4000
3917,0.7704051632532526,20,100,type1,5000
2393,0.7704500720419835,20,200,type2,4000
3918,0.7705901134396062,20,100,type1,5000
3919,0.7707358600346743,20,100,type1,5000
3920,0.7707971983608171,20,100,type1,5000
3921,0.7708229949198566,20,100,type1,5000
3922,0.7708341961425494,20,100,type1,5000
2394,0.7711106168645542,20,200,type2,4000
2395,0.7714343230355069,20,200,type2,4000
3923,0.7719038488527679,20,100,type1,5000
3924,0.7719073752478399,20,100,type1,5000
3925,0.772223437913281,20,100,type1,5000
3926,0.7722913235299271,20,100,type1,5000
3927,0.7725323623742694,20,100,type1,5000
2396,0.7725842313726291,20,200,type2,4000
3928,0.7725902761830983,20,100,type1,5000
3929,0.7726526426164243,20,100,type1,5000
3930,0.7727660417495301,20,100,type1,5000
2397,0.7728021545027504,20,200,type2,4000
2398,0.7728325953889188,20,200,type2,4000
3931,0.7728958342454233,20,100,type1,5000
2399,0.7729068539036938,20,200,type2,4000
2400,0.772953321649565,20,200,type2,4000
2401,0.7730777432466646,20,200,type2,4000
3932,0.7731283756402134,20,100,type1,5000
2402,0.773659094435921,20,200,type2,4000
3933,0.7736744194073033,20,100,type1,5000
3934,0.7737651336752237,20,100,type1,5000
3935,0.7738831424311902,20,100,type1,5000
2403,0.7739162979014218,20,200,type2,4000
3936,0.7739937241201096,20,100,type1,5000
3937,0.7741047039441997,20,100,type1,5000
2404,0.7742733572094573,20,200,type2,4000
3938,0.7743503288475725,20,100,type1,5000
3939,0.7745364083574439,20,100,type1,5000
777,0.7745775602292516,20,300,type3,1000
2405,0.7746053192407226,20,200,type2,4000
3940,0.7746506813355898,20,100,type1,5000
3941,0.7746832224993423,20,100,type1,5000
3942,0.7747362948889428,20,100,type1,5000
3943,0.7748194214185857,20,100,type1,5000
3944,0.7748387202571738,20,100,type1,5000
3945,0.7748499112307504,20,100,type1,5000
3946,0.7749726737405604,20,100,type1,5000
2406,0.7749969444316002,20,200,type2,4000
3947,0.7750059268123684,20,100,type1,5000
2407,0.7751477980076904,20,200,type2,4000
3948,0.7752875597146035,20,100,type1,5000
2408,0.7756311785330801,20,200,type2,4000
3949,0.7759491352116495,20,100,type1,5000
3950,0.7759949218083434,20,100,type1,5000
2409,0.7760526343396813,20,200,type2,4000
3951,0.7762150532776009,20,100,type1,5000
3952,0.7763158857532919,20,100,type1,5000
2410,0.7763498012406537,20,200,type2,4000
2411,0.7764908996897502,20,200,type2,4000
3953,0.7765128453115969,20,100,type1,5000
778,0.7765332373216054,20,300,type3,1000
3954,0.7768848618067248,20,100,type1,5000
2412,0.7769114747198286,20,200,type2,4000
3955,0.7769442892724455,20,100,type1,5000
3956,0.7771095522415913,20,100,type1,5000
2413,0.7771392134013257,20,200,type2,4000
3957,0.7772297051678392,20,100,type1,5000
2414,0.7775708703631915,20,200,type2,4000
2415,0.7776379478662427,20,200,type2,4000
3958,0.7777121653169377,20,100,type1,5000
3959,0.7780226895306134,20,100,type1,5000
779,0.7780350241477352,20,300,type3,1000
2416,0.7780373959021497,20,200,type2,4000
3960,0.7780722797370027,20,100,type1,5000
3961,0.778218597731927,20,100,type1,5000
3962,0.7782859852370572,20,100,type1,5000
2417,0.7783752201414256,20,200,type2,4000
3963,0.7785616517361548,20,100,type1,5000
2418,0.7785949750616215,20,200,type2,4000
2419,0.7788583924385576,20,200,type2,4000
2420,0.7789526509920747,20,200,type2,4000
2421,0.7789896577515785,20,200,type2,4000
780,0.7791273486186616,20,300,type3,1000
3964,0.7794063937485828,20,100,type1,5000
2422,0.7796960058283032,20,200,type2,4000
3965,0.7797053821953835,20,100,type1,5000
3966,0.7797388013026351,20,100,type1,5000
3967,0.7797711326627159,20,100,type1,5000
3968,0.7798099348419575,20,100,type1,5000
781,0.7798778157521513,20,300,type3,1000
3969,0.7798945357188197,20,100,type1,5000
2423,0.7799992377490281,20,200,type2,4000
3970,0.7801656573402443,20,100,type1,5000
3971,0.7803637696912417,20,100,type1,5000
3972,0.7803816651745199,20,100,type1,5000
2424,0.7804115072951756,20,200,type2,4000
3973,0.7805950407365096,20,100,type1,5000
2425,0.7806087808894644,20,200,type2,4000
2426,0.7806571970662496,20,200,type2,4000
2427,0.7807180544191503,20,200,type2,4000
2428,0.7807217510462772,20,200,type2,4000
3974,0.780823501859075,20,100,type1,5000
782,0.7808364382882415,20,300,type3,1000
2429,0.780963511209475,20,200,type2,4000
3975,0.7810436139614759,20,100,type1,5000
3976,0.7810566609953733,20,100,type1,5000
3977,0.7811500137226496,20,100,type1,5000
3978,0.7812219234650454,20,100,type1,5000
3979,0.78128963515118,20,100,type1,5000
783,0.7812966037731953,20,300,type3,1000
3980,0.7816080920976118,20,100,type1,5000
3981,0.7819039946127154,20,100,type1,5000
2430,0.7819078024870962,20,200,type2,4000
3982,0.7821193542408873,20,100,type1,5000
3983,0.7822666577195215,20,100,type1,5000
2431,0.7824127185639267,20,200,type2,4000
3984,0.7827065245610425,20,100,type1,5000
3985,0.7827882327394532,20,100,type1,5000
2432,0.7827997225459928,20,200,type2,4000
2433,0.7828049647821148,20,200,type2,4000
2434,0.7828131571243646,20,200,type2,4000
3986,0.7830717289276871,20,100,type1,5000
3987,0.7834431572571796,20,100,type1,5000
784,0.7836969192616517,20,300,type3,1000
2435,0.7838140505353034,20,200,type2,4000
2436,0.7838631334259384,20,200,type2,4000
3988,0.7839000079450436,20,100,type1,5000
2437,0.7839797458097298,20,200,type2,4000
2438,0.7843249901721084,20,200,type2,4000
785,0.7844505649682645,20,300,type3,1000
786,0.7847234588942614,20,300,type3,1000
3989,0.7852754718279458,20,100,type1,5000
2439,0.7852849204159772,20,200,type2,4000
2440,0.7853578251019293,20,200,type2,4000
2441,0.7854980432902976,20,200,type2,4000
787,0.7857285481068816,20,300,type3,1000
2442,0.7860996152780708,20,200,type2,4000
3990,0.7861146309393744,20,100,type1,5000
788,0.7861523789149483,20,300,type3,1000
2443,0.7862766225605032,20,200,type2,4000
789,0.7865352846505226,20,300,type3,1000
2444,0.7865855557155328,20,200,type2,4000
790,0.7869199570587233,20,300,type3,1000
2445,0.7869258040571618,20,200,type2,4000
3991,0.7871177632481902,20,100,type1,5000
2446,0.787272244744853,20,200,type2,4000
3992,0.787275343812468,20,100,type1,5000
2447,0.787302335490363,20,200,type2,4000
2448,0.7873697437425541,20,200,type2,4000
3993,0.7874709111448763,20,100,type1,5000
791,0.7875321550155336,20,300,type3,1000
3994,0.7875338796656578,20,100,type1,5000
2449,0.7876338283815761,20,200,type2,4000
2450,0.7877887409155765,20,200,type2,4000
792,0.7878763187728771,20,300,type3,1000
2451,0.787951881848944,20,200,type2,4000
2452,0.7880003106298531,20,200,type2,4000
3995,0.7881429754981046,20,100,type1,5000
3996,0.7883161395381348,20,100,type1,5000
2453,0.7883420376184849,20,200,type2,4000
3997,0.7885299086760188,20,100,type1,5000
3998,0.7888777056698759,20,100,type1,5000
3999,0.7888777773195467,20,100,type1,5000
4000,0.7891842311163487,20,100,type1,5000
4001,0.7892935192409999,20,100,type1,5000
2454,0.7895949937185064,20,200,type2,4000
793,0.7895965480556437,20,300,type3,1000
4002,0.7898642561918469,20,100,type1,5000
4003,0.790161440305176,20,100,type1,5000
794,0.7903213705936928,20,300,type3,1000
2455,0.7903785053918833,20,200,type2,4000
4004,0.7905115153402517,20,100,type1,5000
4005,0.7907333836435397,20,100,type1,5000
4006,0.7909973328357505,20,100,type1,5000
2456,0.7912095521242762,20,200,type2,4000
4007,0.7912542488936464,20,100,type1,5000
795,0.7912931187979366,20,300,type3,1000
4008,0.7916149190310201,20,100,type1,5000
4009,0.7916472940598591,20,100,type1,5000
2457,0.7917893153408837,20,200,type2,4000
796,0.7919004655687057,20,300,type3,1000
2458,0.7920298685206161,20,200,type2,4000
2459,0.7920925996566982,20,200,type2,4000
4010,0.7921192921142786,20,100,type1,5000
4011,0.7922489370950306,20,100,type1,5000
2460,0.7922518429879791,20,200,type2,4000
2461,0.7923164832216096,20,200,type2,4000
4012,0.7923954830618253,20,100,type1,5000
797,0.7924247644718194,20,300,type3,1000
4013,0.7924837735138244,20,100,type1,5000
4014,0.7926628730373149,20,100,type1,5000
4015,0.7927754689328186,20,100,type1,5000
2462,0.7928926611581124,20,200,type2,4000
798,0.7929599791902741,20,300,type3,1000
2463,0.7929774221710231,20,200,type2,4000
4016,0.7931587884924653,20,100,type1,5000
799,0.7931644648612801,20,300,type3,1000
4017,0.7931824861273691,20,100,type1,5000
2464,0.793289956556873,20,200,type2,4000
4018,0.7933745164649457,20,100,type1,5000
800,0.7934601623369703,20,300,type3,1000
4019,0.7935672726561631,20,100,type1,5000
2465,0.7936815967178205,20,200,type2,4000
4020,0.7937879243612865,20,100,type1,5000
801,0.7939676943159852,20,300,type3,1000
2466,0.7939716769611715,20,200,type2,4000
2467,0.7940536908762275,20,200,type2,4000
2468,0.7940897338645488,20,200,type2,4000
2469,0.7942462309252543,20,200,type2,4000
2470,0.7942600921215826,20,200,type2,4000
4021,0.7944311220774141,20,100,type1,5000
802,0.794490112846997,20,300,type3,1000
2471,0.7945024046508807,20,200,type2,4000
4022,0.7947439159122106,20,100,type1,5000
2472,0.7948032707838718,20,200,type2,4000
2473,0.7949835442050592,20,200,type2,4000
803,0.795286258016264,20,300,type3,1000
4023,0.7953749893823822,20,100,type1,5000
4024,0.7954659143883034,20,100,type1,5000
4025,0.795592726291042,20,100,type1,5000
804,0.7956193473569884,20,300,type3,1000
2474,0.7956321145070776,20,200,type2,4000
805,0.7956667159193107,20,300,type3,1000
4026,0.7956997641850164,20,100,type1,5000
2475,0.7958466804477807,20,200,type2,4000
4027,0.795963762857811,20,100,type1,5000
2476,0.7960723089372231,20,200,type2,4000
2477,0.7960797427962757,20,200,type2,4000
2478,0.7960978715552427,20,200,type2,4000
4028,0.7962707830716123,20,100,type1,5000
2479,0.79627931548466,20,200,type2,4000
4029,0.7964926773641602,20,100,type1,5000
4030,0.7965249462891858,20,100,type1,5000
4031,0.7966268365610473,20,100,type1,5000
4032,0.79696512756714,20,100,type1,5000
2480,0.7970100372107357,20,200,type2,4000
2481,0.7972836824135859,20,200,type2,4000
4033,0.7974773148018509,20,100,type1,5000
2482,0.7975072039489857,20,200,type2,4000
4034,0.7976477597616253,20,100,type1,5000
4035,0.7976478767384284,20,100,type1,5000
4036,0.7977455467849998,20,100,type1,5000
4037,0.797785752052447,20,100,type1,5000
4038,0.7977964566832876,20,100,type1,5000
806,0.7978235221047701,20,300,type3,1000
2483,0.797914023208049,20,200,type2,4000
2484,0.7979471004936054,20,200,type2,4000
807,0.7981826684397968,20,300,type3,1000
4039,0.7982207824486748,20,100,type1,5000
808,0.7984610759242151,20,300,type3,1000
4040,0.7984964736356682,20,100,type1,5000
809,0.7988653942267779,20,300,type3,1000
4041,0.7988715939732405,20,100,type1,5000
4042,0.7989217320316937,20,100,type1,5000
4043,0.7989275563871412,20,100,type1,5000
810,0.7991400453423254,20,300,type3,1000
4044,0.7991843586250396,20,100,type1,5000
2485,0.7992279951160796,20,200,type2,4000
4045,0.7992750012622899,20,100,type1,5000
4046,0.7992842790103912,20,100,type1,5000
2486,0.7993256572659766,20,200,type2,4000
