,arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type
4791,29.41279161266302,25,25,type1
391,29.44589572118074,25,125,type3
4792,29.448435402126556,25,25,type1
4793,29.470614873867273,25,25,type1
1646,29.483365138193932,25,75,type2
1647,29.486953502194417,25,75,type2
392,29.492924696809332,25,125,type3
393,29.501176159800565,25,125,type3
394,29.522108614262656,25,125,type3
4794,29.522596015370116,25,25,type1
4795,29.525789606830628,25,25,type1
4796,29.583275770122093,25,25,type1
4797,29.58661397532884,25,25,type1
395,29.593633221489345,25,125,type3
4798,29.614725551015667,25,25,type1
1648,29.62257998924244,25,75,type2
4799,29.62558023920101,25,25,type1
4800,29.644011800832505,25,25,type1
1649,29.64552943292272,25,75,type2
4801,29.649800159099435,25,25,type1
4802,29.66626987602624,25,25,type1
4803,29.676168617196677,25,25,type1
4804,29.697103431774345,25,25,type1
4805,29.69968662987688,25,25,type1
4806,29.71183471297601,25,25,type1
4807,29.716490501581696,25,25,type1
396,29.741339607759528,25,125,type3
1650,29.746297931027645,25,75,type2
4808,29.760083050843544,25,25,type1
1651,29.760787099608457,25,75,type2
1652,29.79358742861813,25,75,type2
4809,29.80360700169363,25,25,type1
4810,29.8063901942036,25,25,type1
4811,29.807248161407653,25,25,type1
4812,29.810608620676454,25,25,type1
4813,29.817164615667885,25,25,type1
1653,29.84242948106911,25,75,type2
4814,29.845463545436967,25,25,type1
397,29.8919804236096,25,125,type3
398,29.912467743491916,25,125,type3
4815,29.92144792700694,25,25,type1
1654,29.95152988917314,25,75,type2
4816,29.969143502936717,25,25,type1
399,29.974683895703997,25,125,type3
1655,29.976814573793334,25,75,type2
4817,29.978946165442192,25,25,type1
4818,29.980670730372196,25,25,type1
4819,29.98396207792235,25,25,type1
4820,29.98540742247555,25,25,type1
4821,29.993046044547924,25,25,type1
400,29.996068281373383,25,125,type3
4822,30.01289935814041,25,25,type1
4823,30.015824210553212,25,25,type1
4824,30.02762132221514,25,25,type1
4825,30.03857375735234,25,25,type1
4826,30.042844705386113,25,25,type1
4827,30.04333006191724,25,25,type1
4828,30.04497547455619,25,25,type1
4829,30.063083871671605,25,25,type1
401,30.06415006675882,25,125,type3
4830,30.080032159888763,25,25,type1
402,30.083329863200532,25,125,type3
1656,30.084488141694315,25,75,type2
1657,30.104685661824035,25,75,type2
1658,30.111271873206253,25,75,type2
1659,30.111343466342813,25,75,type2
1660,30.121146643679097,25,75,type2
403,30.122089509226953,25,125,type3
1661,30.133654368043498,25,75,type2
4831,30.133817784641227,25,25,type1
404,30.14085079624801,25,125,type3
4832,30.147103388929995,25,25,type1
4833,30.15783203225072,25,25,type1
405,30.161696624948526,25,125,type3
406,30.16515513995471,25,125,type3
1662,30.165650626663034,25,75,type2
1663,30.16808165264052,25,75,type2
1664,30.175713828249176,25,75,type2
1665,30.181003502597317,25,75,type2
4834,30.182263505583286,25,25,type1
4835,30.18264705433965,25,25,type1
4836,30.188687242478313,25,25,type1
4837,30.189463555911793,25,25,type1
407,30.196536688613385,25,125,type3
408,30.202101785160046,25,125,type3
1666,30.213801321157074,25,75,type2
1667,30.21806442408037,25,75,type2
1668,30.229428608125694,25,75,type2
409,30.239647675262763,25,125,type3
1669,30.24328276645734,25,75,type2
4838,30.24906558575965,25,25,type1
410,30.24910026683532,25,125,type3
4839,30.249126334416626,25,25,type1
4840,30.24975818626061,25,25,type1
4841,30.250285105096864,25,25,type1
1670,30.265110205185405,25,75,type2
4842,30.269993192186295,25,25,type1
4843,30.271236376710718,25,25,type1
1671,30.273039277747277,25,75,type2
1672,30.27661167306713,25,75,type2
1673,30.279281238107643,25,75,type2
1674,30.281498382659056,25,75,type2
1675,30.281810900833353,25,75,type2
4844,30.281968348495454,25,25,type1
4845,30.28582259423609,25,25,type1
1676,30.287632366144678,25,75,type2
1677,30.290346801100522,25,75,type2
1678,30.29774565423981,25,75,type2
411,30.30822287182998,25,125,type3
1679,30.309604618271365,25,75,type2
1680,30.311930423506176,25,75,type2
412,30.316301819025135,25,125,type3
1681,30.325170810894907,25,75,type2
413,30.340267886093287,25,125,type3
414,30.341236521523612,25,125,type3
4846,30.34548468693349,25,25,type1
1682,30.357368833989312,25,75,type2
1683,30.357556664103406,25,75,type2
4847,30.361299718865506,25,25,type1
415,30.366683946512616,25,125,type3
4848,30.36738277319154,25,25,type1
416,30.37359218821767,25,125,type3
1684,30.377984033518125,25,75,type2
4849,30.38827623764313,25,25,type1
417,30.405211081094482,25,125,type3
1685,30.413251038877046,25,75,type2
4850,30.425406122681462,25,25,type1
418,30.42589527009048,25,125,type3
1686,30.426488265595232,25,75,type2
419,30.448803568760066,25,125,type3
1687,30.45985502516207,25,75,type2
4851,30.46016902531336,25,25,type1
1688,30.460637745203176,25,75,type2
1689,30.469956893961392,25,75,type2
1690,30.481746937462535,25,75,type2
1691,30.486433949211698,25,75,type2
420,30.48732213396651,25,125,type3
1692,30.502959485367644,25,75,type2
1693,30.519615539795108,25,75,type2
1694,30.52174540905689,25,75,type2
1695,30.524077012974658,25,75,type2
1696,30.524662641865493,25,75,type2
4852,30.528342537431456,25,25,type1
4853,30.540066332484415,25,25,type1
1697,30.551361999535036,25,75,type2
1698,30.552304675913042,25,75,type2
421,30.552996035354678,25,125,type3
4854,30.559734933553372,25,25,type1
1699,30.55993930959593,25,75,type2
1700,30.56208729057227,25,75,type2
1701,30.568467753384297,25,75,type2
1702,30.57268812532451,25,75,type2
1703,30.57817121468104,25,75,type2
422,30.58306218194338,25,125,type3
423,30.586135581382464,25,125,type3
1704,30.59087437482587,25,75,type2
1705,30.5930656232365,25,75,type2
1706,30.601083887188306,25,75,type2
1707,30.616225268693324,25,75,type2
4855,30.627713209550322,25,25,type1
1708,30.628036651394066,25,75,type2
1709,30.6371098733984,25,75,type2
1710,30.642411497741076,25,75,type2
1711,30.6434376777187,25,75,type2
1712,30.64520408468245,25,75,type2
1713,30.647427229906636,25,75,type2
1714,30.649000308612536,25,75,type2
424,30.650241077996228,25,125,type3
1715,30.651993892139043,25,75,type2
1716,30.65990472019491,25,75,type2
1717,30.66043090395904,25,75,type2
1718,30.663376164948048,25,75,type2
1719,30.66456081533884,25,75,type2
425,30.665486724380774,25,125,type3
1720,30.6772435507817,25,75,type2
1721,30.684693248965143,25,75,type2
1722,30.693352722293543,25,75,type2
4856,30.69692660141433,25,25,type1
1723,30.708958116454504,25,75,type2
426,30.713314900775057,25,125,type3
4857,30.717398872570378,25,25,type1
4858,30.726843153221434,25,25,type1
4859,30.730843111681683,25,25,type1
427,30.732294910943995,25,125,type3
1724,30.73336671027881,25,75,type2
1725,30.733680702091984,25,75,type2
4860,30.735344562247,25,25,type1
1726,30.756634600981624,25,75,type2
1727,30.763607064568774,25,75,type2
428,30.764497162426583,25,125,type3
4861,30.775936738019766,25,25,type1
4862,30.77676619678065,25,25,type1
429,30.778633754246048,25,125,type3
430,30.778855611423527,25,125,type3
4863,30.780282092166175,25,25,type1
1728,30.782062398860447,25,75,type2
431,30.783218366404057,25,125,type3
1729,30.79036209522231,25,75,type2
4864,30.805563090862986,25,25,type1
4865,30.816539105182713,25,25,type1
432,30.81729548268034,25,125,type3
433,30.827685062105783,25,125,type3
1730,30.83515704935115,25,75,type2
1731,30.837400983208752,25,75,type2
1732,30.842646966142024,25,75,type2
1733,30.843201038378417,25,75,type2
1734,30.84848434461888,25,75,type2
1735,30.86724386723913,25,75,type2
1736,30.868228778453826,25,75,type2
4866,30.86836391153538,25,25,type1
1737,30.868911238562013,25,75,type2
4867,30.872578517828007,25,25,type1
1738,30.879777971530274,25,75,type2
434,30.88709196795326,25,125,type3
4868,30.892216908143737,25,25,type1
1739,30.895005812118175,25,75,type2
1740,30.895397666239507,25,75,type2
1741,30.900794568538796,25,75,type2
1742,30.902548836679394,25,75,type2
435,30.90588670853956,25,125,type3
1743,30.91007589067154,25,75,type2
436,30.9109233915662,25,125,type3
1744,30.910973911190474,25,75,type2
1745,30.917202271154427,25,75,type2
1746,30.918973931385853,25,75,type2
437,30.919880067018696,25,125,type3
1747,30.920688108324367,25,75,type2
1748,30.925008449983082,25,75,type2
1749,30.92582359796404,25,75,type2
1750,30.929890901030184,25,75,type2
438,30.939025156357893,25,125,type3
4869,30.95314736102208,25,25,type1
439,30.954813995577943,25,125,type3
440,30.956825042766123,25,125,type3
1751,30.95713321264837,25,75,type2
1752,30.96740890439895,25,75,type2
1753,30.96947341605866,25,75,type2
441,30.970293040150093,25,125,type3
4870,30.980064844876875,25,25,type1
442,30.996219930359217,25,125,type3
1754,30.997229055707685,25,75,type2
443,31.00849647787078,25,125,type3
4871,31.01004788227098,25,25,type1
4872,31.015053826381482,25,25,type1
444,31.01733494999731,25,125,type3
4873,31.0258919376566,25,25,type1
4874,31.03792221083094,25,25,type1
1755,31.038168736664332,25,75,type2
4875,31.04403690596815,25,25,type1
1756,31.044788772954288,25,75,type2
445,31.04505974169769,25,125,type3
1757,31.046293517053414,25,75,type2
446,31.050683753993304,25,125,type3
4876,31.050913900330496,25,25,type1
4877,31.052644179510015,25,25,type1
1758,31.052931463919123,25,75,type2
1759,31.056540672427698,25,75,type2
4878,31.058942901509052,25,25,type1
1760,31.060263405218098,25,75,type2
447,31.063543525038547,25,125,type3
1761,31.068624317811498,25,75,type2
1762,31.07007647566455,25,75,type2
4879,31.074207256393187,25,25,type1
1763,31.075304823899607,25,75,type2
1764,31.078969647222216,25,75,type2
1765,31.08592486756843,25,75,type2
4880,31.09065743642874,25,25,type1
448,31.09213397047968,25,125,type3
1766,31.09220598650034,25,75,type2
449,31.098330858035663,25,125,type3
4881,31.103570824878627,25,25,type1
450,31.106613931814653,25,125,type3
451,31.109035315778872,25,125,type3
1767,31.109409776709285,25,75,type2
452,31.115994048662593,25,125,type3
1768,31.138443356424464,25,75,type2
4882,31.141727385844067,25,25,type1
453,31.143141524824095,25,125,type3
454,31.145042529903584,25,125,type3
455,31.155375688420502,25,125,type3
1769,31.16741097800565,25,75,type2
4883,31.16765076713772,25,25,type1
4884,31.16964174224665,25,25,type1
1770,31.17020153921366,25,75,type2
1771,31.179444225658305,25,75,type2
4885,31.1799165681176,25,25,type1
456,31.1808808803571,25,125,type3
1772,31.19039478530692,25,75,type2
457,31.190777320164305,25,125,type3
1773,31.193586392014517,25,75,type2
4886,31.194607241523723,25,25,type1
458,31.20112290867051,25,125,type3
1774,31.21943994460338,25,75,type2
1775,31.2232418244331,25,75,type2
459,31.2290581185115,25,125,type3
1776,31.23689274855275,25,75,type2
460,31.239675838072333,25,125,type3
1777,31.249237685281127,25,75,type2
4887,31.250979687541744,25,25,type1
1778,31.25173218536561,25,75,type2
1779,31.25300360577838,25,75,type2
1780,31.253083112686614,25,75,type2
461,31.256520411623374,25,125,type3
1781,31.264800125554594,25,75,type2
4888,31.26578390299691,25,25,type1
4889,31.280352900197588,25,25,type1
462,31.294260123141814,25,125,type3
1782,31.301783191804397,25,75,type2
4890,31.309729284812867,25,25,type1
1783,31.313716626876122,25,75,type2
1784,31.315572287476126,25,75,type2
4891,31.324384683776515,25,25,type1
1785,31.33773746264712,25,75,type2
4892,31.339803277009477,25,25,type1
4893,31.346495346514374,25,25,type1
4894,31.352640928328114,25,25,type1
1786,31.359672756412127,25,75,type2
1787,31.369514260384157,25,75,type2
1788,31.370384584308848,25,75,type2
463,31.375096314734897,25,125,type3
1789,31.37642477153588,25,75,type2
4895,31.387951513555638,25,25,type1
464,31.4094284639281,25,125,type3
1790,31.426754909831992,25,75,type2
1791,31.451453146713728,25,75,type2
1792,31.452809828703455,25,75,type2
465,31.463753272952978,25,125,type3
1793,31.471204417955395,25,75,type2
4896,31.485032552083638,25,25,type1
4897,31.487670050781954,25,25,type1
4898,31.495025283895334,25,25,type1
1794,31.50109678615176,25,75,type2
1795,31.50426253007463,25,75,type2
1796,31.50436393088007,25,75,type2
4899,31.506545556691606,25,25,type1
4900,31.51114648439521,25,25,type1
1797,31.513957005807402,25,75,type2
1798,31.522610906157023,25,75,type2
1799,31.52295338978945,25,75,type2
4901,31.54693312127211,25,25,type1
4902,31.54921645320185,25,25,type1
1800,31.558143020442365,25,75,type2
1801,31.56080445009203,25,75,type2
1802,31.563702364443238,25,75,type2
4903,31.57290861312397,25,25,type1
4904,31.573623024719172,25,25,type1
1803,31.574109652604335,25,75,type2
4905,31.582254474456988,25,25,type1
1804,31.583453360395442,25,75,type2
1805,31.58589778363145,25,75,type2
1806,31.588133428644202,25,75,type2
4906,31.590586947145916,25,25,type1
4907,31.5930557384016,25,25,type1
1807,31.6209057882026,25,75,type2
1808,31.62324889555243,25,75,type2
1809,31.624129843485175,25,75,type2
466,31.659474743999947,25,125,type3
1810,31.6645924970376,25,75,type2
1811,31.67108062174029,25,75,type2
1812,31.67127258805684,25,75,type2
4908,31.699404287644512,25,25,type1
467,31.699439634700877,25,125,type3
4909,31.709913669755288,25,25,type1
1813,31.717799198320265,25,75,type2
1814,31.7242792328218,25,75,type2
1815,31.738289858549262,25,75,type2
4910,31.750821565229536,25,25,type1
4911,31.751093548953722,25,25,type1
1816,31.75265338504763,25,75,type2
4912,31.753582802461942,25,25,type1
4913,31.75761847977692,25,25,type1
1817,31.761461965102157,25,75,type2
4914,31.768009670484656,25,25,type1
1818,31.77099023226456,25,75,type2
4915,31.776571069845495,25,25,type1
1819,31.77839996742393,25,75,type2
468,31.78128616521489,25,125,type3
1820,31.796801631906035,25,75,type2
1821,31.79789293899088,25,75,type2
1822,31.81419931318842,25,75,type2
4916,31.819212004528232,25,25,type1
4917,31.823859775166692,25,25,type1
1823,31.8254471377945,25,75,type2
1824,31.829090459335315,25,75,type2
1825,31.831873562688013,25,75,type2
4918,31.832432261811096,25,25,type1
469,31.83792951154944,25,125,type3
1826,31.838734488564626,25,75,type2
1827,31.839534882005253,25,75,type2
470,31.843706597675478,25,125,type3
1828,31.846753466742186,25,75,type2
471,31.849990463886712,25,125,type3
4919,31.850344592955256,25,25,type1
472,31.85792024435522,25,125,type3
473,31.86084759234902,25,125,type3
4920,31.862337233136103,25,25,type1
4921,31.872503923646615,25,25,type1
1829,31.875242370651527,25,75,type2
474,31.876561848560613,25,125,type3
4922,31.88444599949184,25,25,type1
1830,31.88547083454298,25,75,type2
1831,31.889773167211988,25,75,type2
4923,31.893529768810282,25,25,type1
4924,31.901042720756752,25,25,type1
1832,31.90704425210406,25,75,type2
1833,31.909374730227153,25,75,type2
475,31.91048593866555,25,125,type3
1834,31.91180050707584,25,75,type2
476,31.912543151503176,25,125,type3
1835,31.91604030787498,25,75,type2
1836,31.923486551805556,25,75,type2
4925,31.925274137785816,25,25,type1
4926,31.9264276171374,25,25,type1
477,31.92766928137424,25,125,type3
4927,31.928979274083616,25,25,type1
4928,31.92982297689002,25,25,type1
4929,31.931657886424258,25,25,type1
4930,31.93190436769399,25,25,type1
478,31.934418119566814,25,125,type3
479,31.934770207116173,25,125,type3
1837,31.935118204913305,25,75,type2
4931,31.939334373925316,25,25,type1
314,31.944869681717424,25,175,type4
4932,31.949420191163682,25,25,type1
1838,31.950515892667546,25,75,type2
4933,31.954821347856484,25,25,type1
1839,31.95699180110255,25,75,type2
4934,31.957863573448336,25,25,type1
4935,31.959413942173306,25,25,type1
4936,31.961118587621815,25,25,type1
4937,31.962164374338165,25,25,type1
1840,31.969562310176972,25,75,type2
4938,31.97286763055785,25,25,type1
4939,31.973376008086696,25,25,type1
4940,31.97828660127182,25,25,type1
4941,31.979541809994895,25,25,type1
4942,31.98220876657633,25,25,type1
1841,31.98230940667721,25,75,type2
4943,31.990628889126175,25,25,type1
4944,31.99323161220796,25,25,type1
1842,31.995179681993097,25,75,type2
4945,31.99528353321272,25,25,type1
1843,31.998755415575122,25,75,type2
4946,32.00427385661831,25,25,type1
1844,32.009569793789744,25,75,type2
4947,32.01002540549766,25,25,type1
4948,32.014554501295606,25,25,type1
4949,32.016022815628475,25,25,type1
1845,32.01665306885116,25,75,type2
4950,32.01861847307554,25,25,type1
480,32.01928204703224,25,125,type3
4951,32.02232498458878,25,25,type1
481,32.02392149630768,25,125,type3
4952,32.02900191032894,25,25,type1
4953,32.03549669055262,25,25,type1
4954,32.03582110146652,25,25,type1
4955,32.03801037396358,25,25,type1
4956,32.03826155271414,25,25,type1
4957,32.038279285571015,25,25,type1
1846,32.041763519619444,25,75,type2
4958,32.04203177809951,25,25,type1
482,32.04222922296052,25,125,type3
4959,32.042318820293445,25,25,type1
4960,32.0437239716344,25,25,type1
4961,32.04443907227775,25,25,type1
4962,32.04747640953915,25,25,type1
4963,32.04758580169482,25,25,type1
315,32.05241215073828,25,175,type4
4964,32.056217935675946,25,25,type1
4965,32.05717696877431,25,25,type1
4966,32.05802578500204,25,25,type1
1847,32.06817864042311,25,75,type2
1848,32.06844684371613,25,75,type2
1849,32.06857203590682,25,75,type2
4967,32.07182778103371,25,25,type1
4968,32.07576631373555,25,25,type1
1850,32.08009867795377,25,75,type2
4969,32.08068223722116,25,25,type1
4970,32.081535823665654,25,25,type1
4971,32.084137999503646,25,25,type1
1851,32.08428533587247,25,75,type2
4972,32.08462963651314,25,25,type1
4973,32.08579190573519,25,25,type1
1852,32.08580027878194,25,75,type2
4974,32.088783553002976,25,25,type1
1853,32.092582507486306,25,75,type2
1854,32.09300279287624,25,75,type2
4975,32.095241545265424,25,25,type1
4976,32.09650946674936,25,25,type1
483,32.09818396785095,25,125,type3
4977,32.098691985315774,25,25,type1
1855,32.102324237917635,25,75,type2
4978,32.10279911187912,25,25,type1
4979,32.10341163172097,25,25,type1
4980,32.104457265910355,25,25,type1
4981,32.105145035782186,25,25,type1
4982,32.10799281436128,25,25,type1
4983,32.11066928980545,25,25,type1
4984,32.114114202628635,25,25,type1
4985,32.1148692555136,25,25,type1
1856,32.11601395331242,25,75,type2
4986,32.11754096415708,25,25,type1
4987,32.119159822858904,25,25,type1
4988,32.12052715890864,25,25,type1
4989,32.12131564971428,25,25,type1
484,32.123567664307934,25,125,type3
4990,32.12456315192652,25,25,type1
1857,32.125505339937575,25,75,type2
4991,32.12906707011648,25,25,type1
4992,32.12998507507885,25,25,type1
485,32.130510636819594,25,125,type3
4993,32.13260427991955,25,25,type1
486,32.13263966944844,25,125,type3
4994,32.13718591641477,25,25,type1
4995,32.14791027987017,25,25,type1
4996,32.14874499137656,25,25,type1
4997,32.15182524189272,25,25,type1
4998,32.15933431392273,25,25,type1
4999,32.16485144900344,25,25,type1
5000,32.16595815786362,25,25,type1
5001,32.169004647239376,25,25,type1
487,32.16972841700965,25,125,type3
5002,32.17318897171968,25,25,type1
5003,32.174793633553314,25,25,type1
5004,32.17509028996935,25,25,type1
5005,32.17750652543201,25,25,type1
5006,32.180794357646484,25,25,type1
1858,32.1822705466281,25,75,type2
1859,32.18338677212553,25,75,type2
5007,32.18446879819662,25,25,type1
5008,32.184732520863754,25,25,type1
5009,32.18987434241104,25,25,type1
1860,32.191471626286955,25,75,type2
5010,32.19680092375483,25,25,type1
488,32.19702283146796,25,125,type3
1861,32.20098276965731,25,75,type2
5011,32.20140436133786,25,25,type1
5012,32.20206902845669,25,25,type1
5013,32.20661282822064,25,25,type1
489,32.207740658599135,25,125,type3
5014,32.20808534218717,25,25,type1
5015,32.20922832960578,25,25,type1
5016,32.211795514217876,25,25,type1
5017,32.21503719282635,25,25,type1
5018,32.21638432126672,25,25,type1
5019,32.2205406368295,25,25,type1
5020,32.223364308182404,25,25,type1
5021,32.22496993921682,25,25,type1
5022,32.22667895533545,25,25,type1
490,32.22848069499404,25,125,type3
5023,32.229718799193876,25,25,type1
5024,32.234405492015505,25,25,type1
5025,32.2358845775289,25,25,type1
5026,32.23889689941301,25,25,type1
5027,32.24344113414574,25,25,type1
5028,32.24701216190579,25,25,type1
5029,32.24796655737046,25,25,type1
5030,32.25079433666883,25,25,type1
5031,32.25110297365332,25,25,type1
5032,32.25976059427673,25,25,type1
5033,32.2628380056903,25,25,type1
5034,32.26677994464854,25,25,type1
5035,32.26852384059897,25,25,type1
5036,32.27058531644384,25,25,type1
5037,32.27152489282932,25,25,type1
491,32.27291475124598,25,125,type3
492,32.27367944250161,25,125,type3
5038,32.27517310900755,25,25,type1
5039,32.276491935126984,25,25,type1
5040,32.27651532516401,25,25,type1
5041,32.277082697105385,25,25,type1
1862,32.279181498683656,25,75,type2
5042,32.28147157552277,25,25,type1
5043,32.28291579005346,25,25,type1
5044,32.2889127801791,25,25,type1
5045,32.29298718938485,25,25,type1
5046,32.294430096233455,25,25,type1
5047,32.29547580790337,25,25,type1
5048,32.30136179969784,25,25,type1
493,32.30259198934064,25,125,type3
5049,32.310668674530426,25,25,type1
5050,32.311341833982944,25,25,type1
5051,32.3123791528594,25,25,type1
5052,32.31718535545187,25,25,type1
5053,32.31885735728907,25,25,type1
5054,32.319595674096036,25,25,type1
5055,32.31991881968476,25,25,type1
5056,32.32135004234681,25,25,type1
5057,32.32218468967678,25,25,type1
5058,32.331400899834215,25,25,type1
5059,32.339069998035235,25,25,type1
5060,32.340914320885204,25,25,type1
5061,32.34348435649154,25,25,type1
1863,32.34742668526425,25,75,type2
5062,32.34924714585197,25,25,type1
5063,32.351897497875804,25,25,type1
5064,32.3575472258468,25,25,type1
5065,32.358270559776095,25,25,type1
5066,32.36050758211895,25,25,type1
5067,32.360911665324615,25,25,type1
1864,32.36232765205877,25,75,type2
5068,32.368661617916175,25,25,type1
5069,32.37125717656138,25,25,type1
5070,32.373042783540484,25,25,type1
494,32.373695869859844,25,125,type3
495,32.377029396132514,25,125,type3
5071,32.37803546552927,25,25,type1
5072,32.38138071008128,25,25,type1
5073,32.38333517308543,25,25,type1
5074,32.38410136808217,25,25,type1
496,32.385935917552466,25,125,type3
5075,32.39102148326254,25,25,type1
5076,32.394236085649645,25,25,type1
5077,32.39624243035396,25,25,type1
5078,32.401086479476035,25,25,type1
5079,32.401453728797236,25,25,type1
5080,32.405704938046455,25,25,type1
1865,32.41359499317663,25,75,type2
5081,32.41462534127676,25,25,type1
5082,32.41700501090046,25,25,type1
5083,32.41761102943457,25,25,type1
5084,32.42121946995315,25,25,type1
5085,32.42252999045516,25,25,type1
497,32.42314824909119,25,125,type3
5086,32.426896479933,25,25,type1
498,32.42719935437037,25,125,type3
5087,32.42828027237032,25,25,type1
1866,32.43051306989855,25,75,type2
5088,32.442270075398184,25,25,type1
5089,32.44376738351952,25,25,type1
5090,32.447219667540345,25,25,type1
499,32.449176726415836,25,125,type3
5091,32.45213325742006,25,25,type1
5092,32.45686019926692,25,25,type1
500,32.461183985033934,25,125,type3
5093,32.46463676604906,25,25,type1
5094,32.46485307134732,25,25,type1
5095,32.46595389135263,25,25,type1
1867,32.46616606766186,25,75,type2
501,32.47092562420261,25,125,type3
5096,32.47381226114919,25,25,type1
5097,32.47507013064184,25,25,type1
5098,32.47535553884575,25,25,type1
5099,32.4755389324017,25,25,type1
502,32.47744848408406,25,125,type3
5100,32.485255929753095,25,25,type1
503,32.496522669159326,25,125,type3
5101,32.49736272939353,25,25,type1
5102,32.49959893966596,25,25,type1
5103,32.50172764575944,25,25,type1
5104,32.50641466316559,25,25,type1
5105,32.509938891387584,25,25,type1
504,32.51119287445818,25,125,type3
5106,32.51804038038947,25,25,type1
5107,32.526336134526986,25,25,type1
5108,32.529290370644624,25,25,type1
505,32.529353840573926,25,125,type3
5109,32.53048250410903,25,25,type1
5110,32.530911122008234,25,25,type1
5111,32.53723802031602,25,25,type1
5112,32.53997127054131,25,25,type1
506,32.54532128034382,25,125,type3
5113,32.54717560089999,25,25,type1
507,32.548307426105744,25,125,type3
5114,32.55467088431549,25,25,type1
5115,32.5569825523025,25,25,type1
5116,32.55784031757441,25,25,type1
5117,32.55878111962509,25,25,type1
5118,32.56003305579004,25,25,type1
5119,32.56155080940483,25,25,type1
508,32.56223070803163,25,125,type3
509,32.56624332329742,25,125,type3
5120,32.56845449268916,25,25,type1
5121,32.569863414232856,25,25,type1
5122,32.57196856312656,25,25,type1
1868,32.574874928181266,25,75,type2
5123,32.586081634951526,25,25,type1
5124,32.59142852431254,25,25,type1
5125,32.59368978505164,25,25,type1
5126,32.59550491566953,25,25,type1
5127,32.59573535946862,25,25,type1
5128,32.59720565026285,25,25,type1
5129,32.59820513927036,25,25,type1
5130,32.59932038049223,25,25,type1
5131,32.60356188249646,25,25,type1
510,32.60583749497933,25,125,type3
5132,32.60599940066701,25,25,type1
5133,32.60953846448656,25,25,type1
5134,32.61097102991268,25,25,type1
5135,32.61113026303445,25,25,type1
5136,32.612233939448856,25,25,type1
5137,32.61327566562304,25,25,type1
5138,32.61532403948462,25,25,type1
5139,32.62486058803436,25,25,type1
5140,32.624981056577916,25,25,type1
5141,32.626122340591344,25,25,type1
5142,32.62733467395912,25,25,type1
5143,32.631420792114184,25,25,type1
5144,32.645306105422904,25,25,type1
5145,32.64981782939908,25,25,type1
5146,32.65086837058504,25,25,type1
1869,32.65097059435771,25,75,type2
5147,32.65230413651904,25,25,type1
5148,32.65376230670905,25,25,type1
5149,32.65499923843285,25,25,type1
5150,32.657897611364945,25,25,type1
5151,32.65866867863941,25,25,type1
5152,32.66163369776549,25,25,type1
1870,32.66202422236399,25,75,type2
5153,32.662623005270405,25,25,type1
1871,32.66739403875672,25,75,type2
5154,32.66819806439601,25,25,type1
5155,32.67467796586058,25,25,type1
5156,32.67934408132836,25,25,type1
1872,32.67965286387284,25,75,type2
511,32.68609267563613,25,125,type3
5157,32.68884868317784,25,25,type1
5158,32.6888851614528,25,25,type1
5159,32.692287869859136,25,25,type1
5160,32.694625902371065,25,25,type1
512,32.695578361479534,25,125,type3
5161,32.696836374453426,25,25,type1
1873,32.69776640027427,25,75,type2
1874,32.7016762269497,25,75,type2
5162,32.70681164851311,25,25,type1
5163,32.707658163442815,25,25,type1
5164,32.70786275485366,25,25,type1
513,32.70926869257516,25,125,type3
1875,32.70962609230536,25,75,type2
1876,32.710371411447404,25,75,type2
1877,32.71686470197583,25,75,type2
5165,32.722190349591905,25,25,type1
514,32.72441473774995,25,125,type3
5166,32.72565551061567,25,25,type1
5167,32.72716133843119,25,25,type1
5168,32.72814290364861,25,25,type1
5169,32.72861452623994,25,25,type1
1878,32.731162626027405,25,75,type2
1879,32.73665810164105,25,75,type2
5170,32.739157464699986,25,25,type1
5171,32.74427317871327,25,25,type1
5172,32.74849665990186,25,25,type1
5173,32.75003642079277,25,25,type1
5174,32.75171117115773,25,25,type1
5175,32.752480574944144,25,25,type1
5176,32.760902539370655,25,25,type1
1880,32.7650041662875,25,75,type2
5177,32.770408999601074,25,25,type1
5178,32.77281186008089,25,25,type1
5179,32.77635870587515,25,25,type1
5180,32.78058066593053,25,25,type1
1881,32.78143651763165,25,75,type2
1882,32.78296733372703,25,75,type2
5181,32.78652385229862,25,25,type1
1883,32.787538874907725,25,75,type2
5182,32.78785102870331,25,25,type1
5183,32.78851075919368,25,25,type1
5184,32.79805212615126,25,25,type1
5185,32.807858750469265,25,25,type1
5186,32.81382968753025,25,25,type1
5187,32.81594964357348,25,25,type1
515,32.8200083670525,25,125,type3
5188,32.82187716480168,25,25,type1
5189,32.82342558550544,25,25,type1
516,32.82406913924838,25,125,type3
5190,32.826298604063524,25,25,type1
5191,32.82819645903933,25,25,type1
5192,32.82951759662013,25,25,type1
1884,32.83039314924009,25,75,type2
5193,32.836854367896734,25,25,type1
1885,32.839561883659684,25,75,type2
5194,32.84110297015508,25,25,type1
5195,32.843219504743054,25,25,type1
5196,32.84676205941554,25,25,type1
5197,32.84779816103038,25,25,type1
5198,32.84946472667232,25,25,type1
5199,32.853967629042,25,25,type1
5200,32.85533747613766,25,25,type1
5201,32.85584934983843,25,25,type1
1886,32.85679877747603,25,75,type2
5202,32.865358448598656,25,25,type1
5203,32.86696081056102,25,25,type1
5204,32.87213111270985,25,25,type1
